ra,dec,pc,mag_apparent,source_id,spectral_type
256.4521099330587,-44.104969281694,71.4530029296875,6.108441604904401,5963802883549268352,0.44774628
239.2229376091027,-33.96628337855866,69.68730163574219,5.082925260588167,6012174802400278016,0.17999983
298.56246326789056,8.461093664341616,57.08310052651227,4.443398083706684,4298361114753012992,1.2143457
310.86462803135805,15.074387647430187,67.65488818110272,4.3384933705828646,1762513222314906752,0.44984102
273.9731342783258,-44.206399107910414,68.61234968205815,5.201689364886948,6721115367146827520,1.1615853
228.62114098454634,29.16442376226227,74.81195671318173,5.264299453108909,1274795260380782080,0.08568668
258.0674387865424,-39.50726679470089,64.90570068359375,5.6548601030002335,5972194910385133184,0.054910183
246.0256196894284,-20.037526178936616,56.99489974975585,4.242734960317054,6244910765107054848,1.17467
280.9455952135385,-38.32368178284784,63.26020050048828,5.092459978122752,6730089817255923072,0.12845373
294.1771467866805,-24.88372453635948,58.82229995727539,4.577935567941211,6767903057227289088,-0.081779
285.8238065184627,-38.253084757944194,64.37889862060547,5.656003587204132,6718702351425694848,0.4646907
275.2373828497793,29.85915988952896,55.89830017089844,5.567938246971421,4589912359603418496,0.33113813
287.24958673771425,6.072861852755081,50.46689987182617,5.122114253954279,4305679773377634944,0.49158907
265.35330605241734,-12.875551136885948,48.86042895776804,4.2082468678747365,4161585441691080448,0.14438915
255.9627722235416,-38.152726881836706,61.86050033569336,5.820746277008918,5976304987919824384,0.55115795
310.0827332545108,-33.43169287437136,73.75679943437532,5.197338287056941,6792273182700928768,1.2691374
259.99834174325434,-5.918364705901033,48.00889114355954,6.119524392023809,4361365433110271232,1.0384593
313.0316600569498,27.0966930180182,72.23930358886719,4.373753938769982,1845660598015820800,1.0225337
295.6300284600269,-16.12404164957275,54.23509979248047,4.975349174489527,4181661561906716800,0.47118473
296.41668701641726,7.613156323379541,52.58990097045897,5.864553895505444,4298055862837777152,0.24564505
309.4548418939179,11.377636970931713,61.34130096435546,5.419557593036355,1754631755466911360,0.058772564
272.4751193637072,3.118971427447026,46.318500518798835,5.560422746888857,4469921487441710208,0.6468334
257.0084655913495,35.935099293251994,58.56660079956055,5.296062088936614,1338482130657660288,0.43281794
263.3741681775635,-5.745227695663635,46.7406997680664,5.5805748237625235,4170156100434293120,0.26726246
234.25595511298548,-28.13505841329396,64.40534178715728,3.1850716539382278,6210176643031265920,1.5495112
239.2255271754252,-33.964443108590366,64.5097689723918,5.604087460845191,6012174836760016512,0.0991807
274.789536595728,7.259777970057673,46.32103391503613,5.125469256284282,4477931395289970304,1.2533045
245.5237618019945,30.89247290042413,58.1666486747552,4.620981825129121,1319135746826326016,1.1218994
237.23651998281832,-3.8184782884399913,53.77140045166016,5.514347270029324,4402445936305708416,0.1588707
226.61343035040505,-22.032058307530487,66.74079895019531,5.8832967315064755,6231525344908680832,1.1925302
284.77397950632314,13.62168941677211,47.77474777745373,5.13343126461158,4506124621465681536,0.7241459
222.7548667857372,-2.2997027530368572,66.06725564641201,4.67150798801993,6340310574387172608,1.1819739
223.93638920469255,-33.855784841749426,77.34714824402519,5.301187260805995,6204869575281051776,0.07304859
285.4200193786935,-5.739280970265661,46.36732961595305,3.7353223058769975,4254220979971917056,1.3139567
248.0342583232018,-21.466226096608004,51.41201089394317,4.428977438349918,6052319827355147264,0.1788373
237.73968681733783,-33.62732563002248,62.87766718545068,3.9579623267094597,6015150905501817472,-0.022988558
270.23838317698744,15.09311490224399,45.83760070800781,6.127848673807168,4501404113107826816,0.89448595
230.25588311234006,-15.548219009096698,59.38119888305663,6.049923031263958,6259788772336730624,0.5390663
315.32272125733846,-32.257788456715424,73.95480346679688,4.458538001297212,6781898465857257472,1.0677991
299.7935736155863,23.10130971218013,55.03639984130859,5.612636555305027,1833321397515530496,0.49752712
255.97290840609048,34.79019671214865,55.015098571777344,6.062037725200746,1338021473942133376,0.2633171
243.58621066034064,-3.694967708333354,48.992488217828914,2.060704787370292,4357027756659697664,1.5633104
269.1744931153827,-28.065478245853342,49.60144451492671,5.735850169875594,4063417332766504576,0.28115368
234.94161333458933,-34.41197080109512,64.5802001953125,4.414660482588876,6013425703029987712,1.1544938
242.82328429770246,-41.12035754991726,64.97640228271484,5.816665591963465,5993676069038147712,0.3736763
290.1376114817061,-5.415560308214134,46.30170059204102,4.736231134395825,4211336453026352512,1.1354585
313.91088780117843,12.568700495233896,61.28990173339843,5.523934313957614,1757995264614220672,0.17852688
316.50498447850293,-30.12543010124536,72.33360290527344,5.453250271423435,6788186538497052288,1.2094779
269.75659946780064,-9.774150850901082,43.66228758612459,3.109786622563812,4164319171172759040,1.2523377
261.7591384213248,-12.512766288367168,44.46950149536133,6.104766720686811,4138728587785351808,0.6556735
240.5737362131325,22.804556359359843,53.49020631512315,4.796348558050903,1206369009648632320,0.10737324
225.7249093788345,2.09136492858358,59.710839962095996,4.126903703823409,1153780605441364224,1.2287295
221.24648617076684,27.074315757773473,72.32398048821291,2.21380785214941,1279798794197267072,1.1840065
290.97175028895674,-40.61647092215346,59.73939895629883,3.9485731886562974,6713727061309245952,-0.112084866
255.07214236189816,30.926523136214175,51.06660079956055,3.913583365505554,1310284059748155136,0.008419275
314.4195929315618,-16.031532418161845,61.61050033569336,5.862875653517461,6883484612888471808,0.22211456
235.4776968650201,18.464277919565422,53.98830032348632,5.774427877192437,1197801408889764480,0.2682991
240.89296552313857,-32.00065728438662,56.90309906005859,5.894874946621515,6036433911563424640,0.64711666
250.96497407909015,34.03905702401856,53.62089920043945,5.9646372064017035,1326482271205949184,0.42363882
244.23059684277862,-3.9533176576108566,46.66510009765625,6.114083547468127,4356960755169210880,0.44235706
311.4155916501437,30.71981894053952,65.00849438752343,3.9518216627248144,1859330929165858560,1.2169123
238.4568695566871,-16.72869952653885,51.33805000599834,3.872086171110247,6260822966106824576,1.2117784
299.7355646362042,-30.53866860263922,56.01760192762561,6.027131770219743,6749837084749406592,1.1961622
280.9647958198393,31.926053516550223,50.21110153198242,5.603363277440007,2090166351663597696,0.49945116
300.2013294429232,-45.11290350738958,68.51403697781468,5.739398621511565,6673578840895390592,0.42104912
233.70042698053408,10.537768209422756,52.70785074691984,5.131703112783872,1165987658411091200,0.35884857
230.93245781731804,-1.0225153386702437,53.677200317382805,6.068504557072232,4415459446689414144,0.3500762
239.13938179800266,-14.829590528162571,50.03810119628907,6.0573011408101465,6262796555119019392,0.39118624
252.45887849224067,-10.78343938724733,44.327999114990234,4.512762624328287,4334491925818303488,0.656775
305.61483800018567,-42.04993740521031,68.7125015258789,5.572281314630839,6680131105563170944,0.0048666
259.41750492094536,37.291766258237836,52.081100463867195,4.6200541612672215,1340068730232295552,0.061565876
285.7789905081032,-42.0953086908978,56.84619903564454,4.709420843881096,6715596505954270080,-0.012541771
286.5621591057803,-4.882960200216354,42.37189865112305,3.432827083658575,4254395871029677952,-0.047222376
234.12216568621784,16.11906104250402,51.92940139770507,5.864470309916248,1195417147984566528,0.48535728
320.56178645858284,-16.834522072899563,66.31320190429688,4.075845858109283,6835905927256722688,1.0722091
298.81547243761065,-41.86803306862408,61.70094076796157,3.826758442234178,6687035763708945792,1.272738
259.26467082348887,-32.66308449301174,48.641101837158196,5.41914052516937,5979460655025099776,0.6660423
256.34477117847234,12.740774841304445,42.22184509094279,4.851864225735463,4544196074866779904,0.17705536
257.4500385271138,-10.52378137803556,41.65829849243163,5.320582174461166,4335291236411850752,0.62535095
302.00810615195473,-0.6784855636592437,47.10969924926758,5.719916862218158,4236276194243977344,1.185339
284.06122727499337,4.202253679782467,41.287498474121094,4.931973438447773,4281199318773462016,0.30930853
281.1932967031989,37.60520976091957,51.35279846191406,4.321626723570193,2096875399817444736,0.2661147
284.05515375946345,4.203745304112682,41.20386616557612,4.573854299038956,4281199284413726208,0.25649357
282.0668584016869,48.76776864368171,61.46419906616212,6.095147501952931,2143787918839367808,0.2912774
317.1401944809511,-21.19393790589923,62.36690139770508,5.307589694992513,6832245893565505024,0.0015158653
309.63091206839056,21.201195645436627,54.80992735121389,4.801701009656737,1817664729867336704,-0.028207302
304.6196206079945,36.99989745558715,59.77999877929688,5.572750199157287,2060590416602748416,0.048525333
316.1011012640644,-19.855204298115204,60.23780313306207,4.833993838774533,6833190855089866112,0.2382617
234.51243809068475,-42.56708694100524,65.42857995913552,3.8743506096179168,6001701610563428224,1.6087854
287.0148899761709,21.699264579686897,44.11959838867188,6.146861030155032,4519903946027731072,0.54438734
297.8308399599483,47.37730879490134,65.39900207519531,6.148809205564882,2086351939671499520,0.51100063
225.48627205561908,40.39043449121325,72.05639859470956,3.2755981872484305,1296713990316692096,1.1887541
247.55452931903397,21.48954466071868,45.449888001710725,2.5766548401660563,1297565458994346240,1.1411304
303.56949986779455,15.19786217788333,48.51580047607421,4.925381409448069,1808282768947879808,0.09386206
261.0272362765223,22.960113162780285,42.83300018310547,5.6728548942659796,4569194055841164160,0.2991476
321.1419327580056,26.17458354039332,69.13600158691406,5.595342540723193,1846740215346263936,0.461236
254.0080642227952,-16.806132243815636,42.18159866333008,6.11468265874648,4132958625636676864,1.106432
242.9999646561224,-10.064281046765052,44.17367926687721,4.905084746806192,4344947181887184000,0.14298296
279.1159628473803,9.121918482561007,39.72980117797852,5.283859806026271,4479679240828433152,0.5367875
321.5962571581423,-37.82947973065136,78.86036396676903,5.33349335408568,6583094222249556224,1.3260274
233.88187249166222,-14.789500781858125,49.36007282578127,3.6580203374610334,6265374394490973184,1.2459273
301.28969641141043,19.99142857716736,47.92227410551371,4.819955280163724,1823437097192796544,1.2256856
239.0587169954108,-31.785860387075648,52.70940017700195,6.199169543112935,6039441213303098624,0.59592867
246.95028401474946,-8.371726943548607,42.18270111083984,4.628948640685465,4350816684193728000,0.26875782
221.2467241357041,-35.19184392092173,71.20850372314453,4.896073613518175,6203042324394718976,0.059018135
315.61408053095107,-38.53173006005217,69.64736821591895,5.643505877529926,6774368627975155968,1.2849283
318.95621022408744,5.2474926372480795,58.14453638704107,3.800218138705083,1732693474833518720,0.7810426
281.2009643901471,37.59470386573537,48.82559967041016,5.658244124707529,2096869455581362560,0.41202068
259.8771943915226,-50.0639089527117,59.9099006652832,6.1814924029789395,5926350154581350528,0.55703545
281.09495412988537,39.61293241826713,49.68510055541992,5.221227202386984,2098202128093842432,0.22511673
264.1368010625622,-38.63621784603912,48.32732916028639,3.9576834626386406,5961830948155839360,1.2857339
237.39813874191995,26.06810444976251,49.5713996887207,4.402249967538795,1222932018450870144,0.9851229
286.1711290600682,-21.74175578130979,41.995472967487416,3.5118278971257983,4081642115877635840,1.2185223
240.8040244535009,-49.229651491005114,65.51460266113281,4.427243126534093,5983435733124805504,1.0812836
287.08765069835397,-40.49681907270744,51.358001708984375,4.28245639832805,6717240825593666304,1.265239
236.5472006801844,15.421606892423219,46.31266291081069,3.6574976846378684,1195823284391343104,0.19625878
290.4180416311052,-17.847102679696903,41.74639892578125,3.8954950536610164,4084474835781915392,0.36080718
281.08464514383775,39.67102162782501,48.88212936599696,6.050648102246893,2098237656065233792,0.4326868
281.0957896420729,39.61308741452066,48.81060028076172,5.40723690739963,2098202128100428288,0.31637812
220.9139848128326,-35.174458280736005,68.92657878339983,3.6383745254950792,6203033940614597504,1.559411
228.9540143453005,0.37219291046625735,48.85189819335938,5.59944075539698,4419087491463629952,0.2456336
269.44160759067137,29.24779516999184,41.92104930892587,3.494451261000899,4584613194593381888,1.160064
281.08484586953585,39.670406462689975,48.32994383348007,5.003181008960281,2098237660364079232,0.19148207
292.3498917648293,-43.44570685698461,54.257930523975126,5.658490213001656,6664987703715310592,0.31412983
263.34496668917876,19.256273101037205,38.804500579833984,5.535801740197381,4553915070463303168,0.6672206
297.29899998835964,-28.78940570031543,46.67502347809629,5.948508363939106,6753461418673184256,0.5718303
250.40291957149162,26.91668126002354,42.997100830078125,5.829076088508476,1301518718691599744,0.55769634
271.5639587530395,-4.7513911599767935,36.08359909057617,5.509304023802158,4173946529333731328,1.1382084
265.83928595461083,24.328142536454287,39.37181216599755,5.595432700003164,4581407396644208128,0.8200879
286.8571936144978,32.501841609844206,44.29190063476563,5.141937430287966,2042936967135806848,0.5184827
299.9645743166827,-34.698108476023535,49.7573013305664,5.273757453955589,6698466664548330496,0.24214363
252.3093854557317,45.9830969390817,53.30897192717103,4.83526430233416,1407474737248225920,0.1017437
324.20373001458233,-33.04790417889335,71.61810302734374,6.066582783466161,6592452612389923328,0.31311035
314.5817371402121,44.4720236982468,68.98911532006862,5.332610625160878,2162254491522904192,1.1186328
236.01816994173117,-15.673115616647046,43.907798767089844,5.364359993771322,6262024010760055424,0.33171368
244.5744169689179,-28.614470262247767,44.02040100097656,4.782254285710943,6039093149153220480,0.02639246
286.6576093546303,28.62897179936668,41.501701354980476,5.464388976125552,2037646495139760512,0.40467024
316.487168255392,-17.233136857198485,52.85829925537108,4.07915803678415,6882183890633433600,0.027658463
283.69602266611844,48.85880255700548,54.26860046386719,5.742621204362322,2131831520161558272,0.6154332
233.01714898663923,-38.62285030732518,55.23860168457032,6.199252104391258,6006310660211768704,0.28243637
244.88683551231367,-30.906605188271072,44.1515007019043,5.414169387961342,6037514800199297152,0.63041735
222.62233994394325,37.27247142782779,63.59744854482488,5.208251768651604,1294461640747007104,1.2198353
275.9254783115971,21.76867163399287,37.0869879192835,3.5251163001487087,4529285391533766400,1.3914938
214.49927005977204,35.50956948401748,74.19070456180356,4.5370586592573305,1480869955902288512,1.2046416
231.3339659506105,-38.73368502645491,56.08052343550128,4.560668131311159,6006429373106563712,0.0615263
265.4942894290908,15.952882856962372,35.41690063476563,5.470272144297629,4548845321128406528,0.5410061
286.58338491760725,-52.341429775315774,57.950801849365234,5.023612568545708,6656769472772280320,0.72727776
317.38806056889035,-20.557264030475455,53.02859878540038,6.173946990738972,6832309768319357184,0.5246453
274.4060904518451,-36.76242931758906,41.86578720948047,2.1715599024365644,4038055447778237312,1.8272674
234.45701655057886,40.35370041324992,53.83520500427132,5.02446151781319,1389564345668389120,1.0982533
279.16267549104157,6.6711607374499735,33.9911994934082,5.342676616514109,4286583352361701632,0.5511317
218.13498284522,22.260233068646503,57.85820007324219,5.831758071421021,1242299881411548544,0.512774
323.69475287203414,38.53450900047495,71.38074716263786,4.602267100503157,1953794542947272192,1.2300582
321.9171144206327,27.60868742613402,60.25469970703126,5.380747141525342,1847482042098648832,0.046637535
271.70795398553435,-43.4256928540243,45.30179977416992,5.621911415873614,6724105656508792576,0.34594917
297.6571013545259,52.98768832251625,61.59934537855057,4.670686374103715,2137210017510711552,1.4041555
322.1814818408201,-21.807204195852076,57.239580886594425,4.295057768313228,6828451375858909568,1.0670941
220.1768856795192,13.534254002457454,51.91469955444336,5.8960294892035785,1179640088134099456,0.3128457
232.15894346029697,1.8419274765521172,40.92729949951171,5.106549354564398,4420906461653341568,0.32022238
317.3989590718655,-11.371759260894496,48.65340042114257,4.278946215536021,6895103083539482496,1.1062934
295.20963297185153,45.52547336626908,50.89849853515626,4.985353316597357,2079990268472754048,0.55159664
267.46473603229475,-37.0432231563698,40.43015356351723,2.8962029091194,4039970797062166400,1.3463864
231.4717041373961,19.48067684483773,43.44094951305365,6.1343809757351515,1210681844007239040,0.76837254
214.7773970867545,-13.370968619314747,57.463298797607415,4.478011574629607,6302970476609150080,0.1865778
313.16364595365303,-8.983449317083261,44.22823367312798,4.632336970575038,6902842648968719104,0.44552803
324.6335918752206,5.771873917027183,55.268600463867195,5.60950323745342,2698772632069758464,0.36819553
261.6574245961042,-5.086790453120545,32.272317970887144,4.421834091341327,4362277714227206016,0.5456977
276.95618574852966,-29.81678977185125,36.83764683046402,5.787245039627244,4048037707717866880,0.6698203
214.84923380250828,-37.003088364607834,69.29060363769531,5.931417518672344,6117782859888638464,0.09204006
324.4384728437444,-7.854310194669084,54.847490348952654,4.646206292800059,2667335258168556928,0.250216
326.23687217868667,-33.02620089292468,67.59970092773438,4.315138424827729,6591574171318785664,-0.040712833
214.9378241868193,16.30721114099743,57.16371652812155,4.516949075009725,1232381564974461184,1.3606844
271.70797165435414,-43.425199301662374,43.19580078125,5.692316358215402,6724105660828668032,0.27441835
230.17392434771045,44.433920701081526,56.49160003662109,6.069727117912954,1395137598310515584,0.4985938
